"Month","Concession","Type","ATC1","ATC1_desc","ATC2","ATC2_desc","Scripts","Cost"
"9374","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4638,167719.1
"9404","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4532,160430.07
"9435","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3804,129161.68
"9465","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3614,125026.82
"9496","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3646,127364.63
"9527","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6287,229169.76
"9556","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7017,266266.53
"9587","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7621,288946.22
"9617","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7886,300238.16
"9648","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7158,274731.09
"9678","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7529,282481.66
"9709","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6819,259688.64
"9740","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6290,232864.28
"9770","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5980,217430.62
"9801","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5018,182353.38
"9831","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5535,193053.96
"9862","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4718,165938.21
"9893","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6186,214864.8
"9921","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6829,238884.41
"9952","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7408,265322.19
"9982","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7294,257635.87
"10013","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7091,248472.64
"10043","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7115,256347.99
"10074","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5978,209445.5
"10105","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5876,206022.42
"10135","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5310,184644.92
"10166","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4489,150432.94
"10196","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5051,168533.98
"10227","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3860,125434.68
"10258","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5857,197480.16
"10286","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6862,238314.06
"10317","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6993,247196.59
"10347","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7198,255863.95
"10378","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6995,241592.06
"10408","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6846,236349.33
"10439","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5880,204069.43
"10470","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5783,193121.64
"10500","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5137,167765.69
"10531","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4561,151262.53
"10561","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4767,155284.86
"10592","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3963,129112.81
"10623","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5492,183072.34
"10651","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6704,231602.32
"10682","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5732,201470.82
"10712","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5823,205436.69
"10743","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5571,196258.8
"10773","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5290,182657.24
"10804","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4951,175232.92
"10835","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4476,152847.91
"10865","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4005,136509.62
"10896","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3744,124536.24
"10926","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3491,113382.41
"10957","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3265,108584.44
"10988","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4622,163727.92
"11017","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5378,207685.58
"11048","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5361,212706.68
"11078","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5618,242143.31
"11109","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5608,239132.34
"11139","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5725,239401.19
"11170","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5088,204841.4
"11201","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4258,166399.12
"11231","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4387,173111.18
"11262","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3740,144325.03
"11292","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3598,134353.8
"11323","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3783,143338.53
"11354","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4715,197413.22
"11382","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6170,263175.73
"11413","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5746,246618.25
"11443","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6084,261367.08
"11474","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5200,219364.98
"11504","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5441,226088.25
"11535","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4762,197288.93
"11566","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3885,152154.91
"11596","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3859,150897.84
"11627","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3651,140695.62
"11657","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",2952,113785.21
"11688","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3671,142567.95
"11719","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4779,200347.02
"11747","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5526,232263.03
"11778","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5779,246315.5
"11808","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6138,272770.32
"11839","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5164,217977.09
"11869","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5411,229660.73
"11900","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4439,186861
"11931","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4149,168955.3
"11961","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3779,155290.06
"11992","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3309,134184.54
"12022","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3242,124619.24
"12053","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3671,142349.7
"12084","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5108,223047.53
"12112","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5865,257944.91
"12143","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5770,257409.44
"12173","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6309,280140.76
"12204","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5660,245699.77
"12234","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5415,232981.99
"12265","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4593,190487.08
"12296","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4243,177844.22
"12326","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4167,165014.31
"12357","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3481,136796.42
"12387","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3475,135571.99
"12418","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3437,135622.75
"12449","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5553,241762.32
"12478","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6446,288008.52
"12509","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6203,274685.37
"12539","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6391,290772.97
"12570","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5839,260014.85
"12600","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5532,246937.02
"12631","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4941,210852.09
"12662","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4475,184189
"12692","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4122,167799
"12723","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3585,147774
"12753","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3433,134943
"12784","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3604,145317
"12815","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5553,216342
"12843","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6536,272025
"12874","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6759,295509
"12904","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6565,296458
"12935","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6330,299383
"12965","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5591,253037
"12996","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5366,245243
"13027","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4934,216466
"13057","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4094,183491
"13088","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3992,170869
"13118","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",3578,153902
"13149","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4167,180306
"13180","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5662,281515
"13208","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7020,333038
"13239","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6569,329780
"13269","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7692,383155
"13300","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6692,334288
"13330","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6317,306284
"13361","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6216,300241
"13392","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4975,235657
"13422","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5275,244073
"13453","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4555,210288
"13483","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4226,192784
"13514","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5022,230599
"13545","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6491,318925
"13573","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7704,382330
"13604","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6403,312249
"13634","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7830,386064
"13665","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7206,353378
"13695","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7019,345509
"13726","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6880,336017
"13757","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5841,282775.74
"13787","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5260,254002.2
"13818","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",5010,236248.03
"13848","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4423,210582
"13879","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",4623,219867
"13910","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7436,359807
"13939","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6735,331212
"13970","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",8073,413424
"14000","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",7868,394104
"14031","General","Co-payments","N","Nervous system","N04","ANTI-PARKINSON DRUGS",6277,323593
"7851","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1618,9871
"7882","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1399,8546
"7913","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1291,7284
"7943","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1340,6827
"7974","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1099,5438
"8004","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1296,6880
"8035","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1205,6298
"8066","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1231,7070
"8095","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1398,7750
"8126","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1472,7927
"8156","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1299,6922
"8187","General","Co-payments","N","Nervous system","N05","PSYCHOLEPTICS",1350,7296
