"State","Industry","Series ID","Month","Turnover"
"Western Australia","Liquor retailing","A3349823C","9162",29.4
"Western Australia","Liquor retailing","A3349823C","9190",33.1
"Western Australia","Liquor retailing","A3349823C","9221",28
"Western Australia","Liquor retailing","A3349823C","9251",27.5
"Western Australia","Liquor retailing","A3349823C","9282",28
"Western Australia","Liquor retailing","A3349823C","9312",27.9
"Western Australia","Liquor retailing","A3349823C","9343",29.6
"Western Australia","Liquor retailing","A3349823C","9374",30.5
"Western Australia","Liquor retailing","A3349823C","9404",32.1
"Western Australia","Liquor retailing","A3349823C","9435",35.6
"Western Australia","Liquor retailing","A3349823C","9465",55.5
"Western Australia","Liquor retailing","A3349823C","9496",32.4
"Western Australia","Liquor retailing","A3349823C","9527",32.3
"Western Australia","Liquor retailing","A3349823C","9556",33.3
"Western Australia","Liquor retailing","A3349823C","9587",33.5
"Western Australia","Liquor retailing","A3349823C","9617",33.2
"Western Australia","Liquor retailing","A3349823C","9648",29.5
"Western Australia","Liquor retailing","A3349823C","9678",32.1
"Western Australia","Liquor retailing","A3349823C","9709",35.4
"Western Australia","Liquor retailing","A3349823C","9740",32.3
"Western Australia","Liquor retailing","A3349823C","9770",36.2
"Western Australia","Liquor retailing","A3349823C","9801",37.7
"Western Australia","Liquor retailing","A3349823C","9831",57.9
"Western Australia","Liquor retailing","A3349823C","9862",37.4
"Western Australia","Liquor retailing","A3349823C","9893",34.3
"Western Australia","Liquor retailing","A3349823C","9921",38.5
"Western Australia","Liquor retailing","A3349823C","9952",37
"Western Australia","Liquor retailing","A3349823C","9982",39.1
"Western Australia","Liquor retailing","A3349823C","10013",35.1
"Western Australia","Liquor retailing","A3349823C","10043",36.8
"Western Australia","Liquor retailing","A3349823C","10074",36.4
"Western Australia","Liquor retailing","A3349823C","10105",35.9
"Western Australia","Liquor retailing","A3349823C","10135",39.7
"Western Australia","Liquor retailing","A3349823C","10166",41.7
"Western Australia","Liquor retailing","A3349823C","10196",67.5
"Western Australia","Liquor retailing","A3349823C","10227",41.5
"Western Australia","Liquor retailing","A3349823C","10258",38.1
"Western Australia","Liquor retailing","A3349823C","10286",39.3
"Western Australia","Liquor retailing","A3349823C","10317",40.6
"Western Australia","Liquor retailing","A3349823C","10347",41.5
"Western Australia","Liquor retailing","A3349823C","10378",38.7
"Western Australia","Liquor retailing","A3349823C","10408",41.4
"Western Australia","Liquor retailing","A3349823C","10439",40.1
"Western Australia","Liquor retailing","A3349823C","10470",41.5
"Western Australia","Liquor retailing","A3349823C","10500",47.5
"Western Australia","Liquor retailing","A3349823C","10531",44.8
"Western Australia","Liquor retailing","A3349823C","10561",72.7
"Western Australia","Liquor retailing","A3349823C","10592",43.4
"Western Australia","Liquor retailing","A3349823C","10623",41.7
"Western Australia","Liquor retailing","A3349823C","10651",44.9
"Western Australia","Liquor retailing","A3349823C","10682",46.2
"Western Australia","Liquor retailing","A3349823C","10712",41.4
"Western Australia","Liquor retailing","A3349823C","10743",42.3
"Western Australia","Liquor retailing","A3349823C","10773",46
"Western Australia","Liquor retailing","A3349823C","10804",41.6
"Western Australia","Liquor retailing","A3349823C","10835",45.5
"Western Australia","Liquor retailing","A3349823C","10865",48.8
"Western Australia","Liquor retailing","A3349823C","10896",51.6
"Western Australia","Liquor retailing","A3349823C","10926",81.8
"Western Australia","Liquor retailing","A3349823C","10957",48
"Western Australia","Liquor retailing","A3349823C","10988",49.1
"Western Australia","Liquor retailing","A3349823C","11017",52.2
"Western Australia","Liquor retailing","A3349823C","11048",52.1
"Western Australia","Liquor retailing","A3349823C","11078",50.2
"Western Australia","Liquor retailing","A3349823C","11109",49.9
"Western Australia","Liquor retailing","A3349823C","11139",46.5
"Western Australia","Liquor retailing","A3349823C","11170",51.1
"Western Australia","Liquor retailing","A3349823C","11201",53.4
"Western Australia","Liquor retailing","A3349823C","11231",51.2
"Western Australia","Liquor retailing","A3349823C","11262",54.9
"Western Australia","Liquor retailing","A3349823C","11292",83.9
"Western Australia","Liquor retailing","A3349823C","11323",47.6
"Western Australia","Liquor retailing","A3349823C","11354",44.6
"Western Australia","Liquor retailing","A3349823C","11382",51.9
"Western Australia","Liquor retailing","A3349823C","11413",47.8
"Western Australia","Liquor retailing","A3349823C","11443",48.5
"Western Australia","Liquor retailing","A3349823C","11474",45.3
"Western Australia","Liquor retailing","A3349823C","11504",48.6
"Western Australia","Liquor retailing","A3349823C","11535",51.1
"Western Australia","Liquor retailing","A3349823C","11566",50.9
"Western Australia","Liquor retailing","A3349823C","11596",53.9
"Western Australia","Liquor retailing","A3349823C","11627",56.7
"Western Australia","Liquor retailing","A3349823C","11657",80
"Western Australia","Liquor retailing","A3349823C","11688",59.8
"Western Australia","Liquor retailing","A3349823C","11719",55
"Western Australia","Liquor retailing","A3349823C","11747",65.4
"Western Australia","Liquor retailing","A3349823C","11778",57.1
"Western Australia","Liquor retailing","A3349823C","11808",57
"Western Australia","Liquor retailing","A3349823C","11839",53.1
"Western Australia","Liquor retailing","A3349823C","11869",57.2
"Western Australia","Liquor retailing","A3349823C","11900",59.2
"Western Australia","Liquor retailing","A3349823C","11931",57.4
"Western Australia","Liquor retailing","A3349823C","11961",60.5
"Western Australia","Liquor retailing","A3349823C","11992",67.6
"Western Australia","Liquor retailing","A3349823C","12022",95.6
"Western Australia","Liquor retailing","A3349823C","12053",65.3
"Western Australia","Liquor retailing","A3349823C","12084",60.4
"Western Australia","Liquor retailing","A3349823C","12112",65
"Western Australia","Liquor retailing","A3349823C","12143",64.4
"Western Australia","Liquor retailing","A3349823C","12173",63.6
"Western Australia","Liquor retailing","A3349823C","12204",59.3
"Western Australia","Liquor retailing","A3349823C","12234",64.1
"Western Australia","Liquor retailing","A3349823C","12265",63
"Western Australia","Liquor retailing","A3349823C","12296",62.4
"Western Australia","Liquor retailing","A3349823C","12326",67
"Western Australia","Liquor retailing","A3349823C","12357",68.2
"Western Australia","Liquor retailing","A3349823C","12387",102.8
"Western Australia","Liquor retailing","A3349823C","12418",65
"Western Australia","Liquor retailing","A3349823C","12449",60.2
"Western Australia","Liquor retailing","A3349823C","12478",64.1
"Western Australia","Liquor retailing","A3349823C","12509",64.5
"Western Australia","Liquor retailing","A3349823C","12539",59.9
"Western Australia","Liquor retailing","A3349823C","12570",60.5
"Western Australia","Liquor retailing","A3349823C","12600",66.3
"Western Australia","Liquor retailing","A3349823C","12631",66.7
"Western Australia","Liquor retailing","A3349823C","12662",64.6
"Western Australia","Liquor retailing","A3349823C","12692",69.3
"Western Australia","Liquor retailing","A3349823C","12723",69.5
"Western Australia","Liquor retailing","A3349823C","12753",122.2
"Western Australia","Liquor retailing","A3349823C","12784",65
"Western Australia","Liquor retailing","A3349823C","12815",68.6
"Western Australia","Liquor retailing","A3349823C","12843",75.9
"Western Australia","Liquor retailing","A3349823C","12874",73.9
"Western Australia","Liquor retailing","A3349823C","12904",69
"Western Australia","Liquor retailing","A3349823C","12935",72.9
"Western Australia","Liquor retailing","A3349823C","12965",74.7
"Western Australia","Liquor retailing","A3349823C","12996",79.7
"Western Australia","Liquor retailing","A3349823C","13027",81.9
"Western Australia","Liquor retailing","A3349823C","13057",79.8
"Western Australia","Liquor retailing","A3349823C","13088",86.3
"Western Australia","Liquor retailing","A3349823C","13118",130.1
"Western Australia","Liquor retailing","A3349823C","13149",81.7
"Western Australia","Liquor retailing","A3349823C","13180",80
"Western Australia","Liquor retailing","A3349823C","13208",88.2
"Western Australia","Liquor retailing","A3349823C","13239",81.9
"Western Australia","Liquor retailing","A3349823C","13269",82.1
"Western Australia","Liquor retailing","A3349823C","13300",85.9
"Western Australia","Liquor retailing","A3349823C","13330",79.3
"Western Australia","Liquor retailing","A3349823C","13361",85.4
"Western Australia","Liquor retailing","A3349823C","13392",88
"Western Australia","Liquor retailing","A3349823C","13422",90.4
"Western Australia","Liquor retailing","A3349823C","13453",99.9
"Western Australia","Liquor retailing","A3349823C","13483",136.1
"Western Australia","Liquor retailing","A3349823C","13514",88.2
"Western Australia","Liquor retailing","A3349823C","13545",82.2
"Western Australia","Liquor retailing","A3349823C","13573",94
"Western Australia","Liquor retailing","A3349823C","13604",89.5
"Western Australia","Liquor retailing","A3349823C","13634",87.1
"Western Australia","Liquor retailing","A3349823C","13665",86.8
"Western Australia","Liquor retailing","A3349823C","13695",87.8
"Western Australia","Liquor retailing","A3349823C","13726",90.8
"Western Australia","Liquor retailing","A3349823C","13757",96.5
"Western Australia","Liquor retailing","A3349823C","13787",96.5
"Western Australia","Liquor retailing","A3349823C","13818",106.4
